conversion_id,customer_id,conversion_date,revenue_inr
1816,3035,2024-03-17 11:17:33,2304.56
1817,3038,2024-01-07 23:04:45,8689.54
1818,3039,2024-12-01 05:27:22,2703.11
1819,3041,2024-07-08 23:01:15,7736.77
1820,3042,2024-04-10 06:09:28,7547.35
1821,3043,2024-07-17 05:56:49,1414.99
1822,3044,2024-04-15 14:01:47,4404.31
1823,3046,2024-08-26 08:02:58,6239.97
1824,3047,2024-09-05 23:50:58,3318.73
1825,3048,2024-06-17 22:40:47,6523.97
1826,3051,2024-04-13 13:31:46,10150.8
1827,3053,2024-06-17 10:14:42,4781.29
1828,3055,2024-02-01 17:49:00,6015.77
1829,3056,2024-01-27 07:59:07,17070.07
1830,3057,2024-01-24 20:10:20,7524.18
1831,3058,2024-08-15 02:21:29,5888.41
1832,3059,2024-06-25 15:00:09,2075.03
1833,3062,2024-04-09 05:27:56,8990.5
1834,3064,2024-09-24 07:53:34,6615.26
1835,3066,2024-05-12 07:14:49,15605.29
1836,3067,2024-09-10 06:11:21,5126.56
1837,3069,2024-06-27 15:34:58,958.49
1838,3070,2024-06-17 14:48:23,1064.11
1839,3071,2024-10-20 21:19:26,9529.17
1840,3073,2024-05-11 05:52:38,2941.94
1841,3075,2024-09-14 11:57:52,7281.49
1842,3076,2024-02-11 10:32:37,5446.94
1843,3079,2024-09-12 20:42:35,4229.52
1844,3081,2024-02-03 10:40:38,4506.49
1845,3082,2024-05-01 03:02:20,2255.55
1846,3083,2024-04-01 06:06:38,4845.47
1847,3084,2024-10-14 04:27:55,2904.32
1848,3085,2024-11-11 13:44:36,3515.61
1849,3086,2024-02-18 19:18:45,3672.82
1850,3087,2024-06-04 03:21:52,4007.71
1851,3090,2024-08-22 04:28:06,11270.64
1852,3091,2024-04-12 16:05:46,4372.93
1853,3092,2024-07-24 01:14:00,12349.02
1854,3093,2024-08-25 02:23:25,19615.38
1855,3094,2024-05-10 08:40:40,10608.92
1856,3095,2024-10-22 21:21:35,7950.75
1857,3096,2024-07-25 06:52:47,6595.54
1858,3097,2024-04-30 19:35:17,10708.82
1859,3100,2024-08-01 12:15:34,5326.37
1860,3101,2024-09-08 05:52:11,11921.67
1861,3102,2024-09-22 00:18:23,8541.53
1862,3104,2024-08-29 18:05:08,3555.12
1863,3105,2024-08-19 16:16:30,11006.77
1864,3107,2024-03-30 12:23:22,5336.54
1865,3109,2024-04-28 12:40:28,4467.04
1866,3110,2024-04-26 21:35:45,3201.65
1867,3113,2024-10-30 02:17:15,5706.82
1868,3114,2024-05-03 11:08:23,12049.96
1869,3115,2024-01-30 21:38:37,10938.52
1870,3117,2024-05-13 13:07:07,6755.11
1871,3118,2024-05-03 10:23:21,8431.07
1872,3119,2024-07-15 02:54:07,15437.07
1873,3120,2024-07-07 00:31:44,4294.24
1874,3121,2024-09-11 00:25:31,1801.04
1875,3123,2024-08-29 03:25:54,15851.46
1876,3125,2024-05-16 14:47:34,3050.92
1877,3127,2024-01-05 15:09:08,2640.43
1878,3128,2024-10-17 15:03:13,975.96
1879,3129,2024-09-17 18:57:26,8218.6
1880,3131,2024-02-26 21:49:07,1142.18
1881,3133,2024-06-21 21:06:07,2501.8
1882,3134,2024-02-28 12:09:16,8344.96
1883,3136,2024-10-25 00:23:08,9411.89
1884,3138,2024-10-04 09:11:37,2733.85
1885,3139,2024-03-13 21:50:56,4355.79
1886,3142,2024-07-01 10:40:00,2240.97
1887,3143,2024-03-21 23:22:53,3000.23
1888,3148,2024-08-02 01:34:52,6245.36
1889,3152,2024-08-14 10:53:12,3129.15
1890,3154,2024-10-25 09:05:24,3945.01
1891,3155,2024-06-15 07:46:39,1315.23
1892,3156,2024-04-18 13:53:11,13624.99
1893,3157,2024-11-27 13:41:17,7778.04
1894,3158,2024-06-11 23:20:21,10032.8
1895,3159,2024-01-27 10:06:36,15699.48
1896,3162,2024-03-31 07:33:12,2338.6
1897,3163,2024-07-15 19:33:17,3559.75
1898,3165,2024-10-18 22:12:03,893.06
1899,3168,2024-02-24 22:34:35,82982.13
1900,3169,2024-06-05 16:41:22,4295.71
1901,3174,2024-04-03 04:11:27,12517.15
1902,3175,2024-09-02 16:34:20,1612.68
1903,3176,2024-11-23 13:46:28,12049.15
1904,3177,2024-03-08 21:11:37,26155.95
1905,3178,2024-07-14 04:04:31,4655.23
1906,3182,2024-04-29 13:59:42,1978.72
1907,3183,2024-01-25 08:07:11,4337.63
1908,3185,2024-09-07 22:07:14,662.43
1909,3187,2024-09-08 12:24:16,4750.01
1910,3188,2024-08-14 22:42:46,10289.41
1911,3189,2024-05-13 00:41:10,4759.12
1912,3190,2024-11-26 10:08:28,3805.77
1913,3192,2024-04-18 14:28:46,7901.53
1914,3193,2024-10-18 05:33:53,8464.38
1915,3194,2024-11-06 00:23:11,1103.33
1916,3195,2024-08-04 07:20:32,5323.79
1917,3196,2024-09-26 17:10:31,44019.44
1918,3197,2024-02-14 03:36:54,1478.06
1919,3198,2024-03-18 22:10:44,4551.09
1920,3202,2024-08-14 06:13:35,28213.94
1921,3203,2024-02-24 21:15:47,13276.59
1922,3204,2024-03-05 14:45:06,3096.24
1923,3205,2024-03-20 10:40:49,5916.63
1924,3206,2024-10-05 21:17:39,4905.44
1925,3207,2024-09-18 03:06:22,2506.73
1926,3208,2024-07-04 02:25:08,4597.06
1927,3210,2024-03-05 23:54:41,3820.09
1928,3212,2024-05-17 19:55:38,5439.67
1929,3213,2024-02-08 07:48:39,2506.03
1930,3214,2024-09-14 18:47:13,1557.82
1931,3218,2024-07-17 12:31:35,4735.52
1932,3220,2024-10-25 00:21:07,23008.21
1933,3221,2024-10-07 06:56:36,5292.16
1934,3222,2024-03-25 04:48:35,3646.66
1935,3223,2024-04-18 17:42:11,9688.33
1936,3224,2024-08-10 08:53:50,4262.08
1937,3225,2024-02-15 18:48:33,26402.91
1938,3227,2024-10-01 22:09:23,4897.49
1939,3228,2024-04-22 04:34:52,9232.15
1940,3229,2024-07-02 08:35:53,2492.04
1941,3236,2024-01-14 17:42:26,7729.35
1942,3240,2024-11-18 05:35:41,6295.46
1943,3241,2024-03-16 02:31:47,4671.07
1944,3243,2024-05-14 14:10:28,3128.84
1945,3244,2024-07-23 17:14:39,2767.7
1946,3247,2024-07-23 17:08:34,6336.73
1947,3248,2024-08-18 18:31:48,8656.32
1948,3250,2024-06-16 06:34:58,4383.28
1949,3251,2024-11-09 17:45:18,6364.82
1950,3252,2024-08-29 08:32:31,4749.89
1951,3254,2024-08-24 03:04:29,5370.48
1952,3259,2024-06-03 00:05:20,4103.52
1953,3260,2024-11-23 05:57:19,4994.91
1954,3262,2024-09-12 08:06:28,55727.91
1955,3264,2024-11-02 10:53:27,6505.94
1956,3265,2024-05-11 05:39:53,8784.7
1957,3267,2024-05-17 00:59:09,7289.73
1958,3268,2024-10-10 18:38:53,3879.51
1959,3269,2024-07-08 18:51:53,15749.92
1960,3271,2024-01-12 21:14:31,3781.79
1961,3272,2024-08-04 01:41:01,12702.44
1962,3274,2024-06-30 11:12:19,3638.09
1963,3275,2024-04-05 17:21:04,2071.49
1964,3276,2024-01-21 14:07:46,6828.47
1965,3278,2024-09-22 17:41:19,1818.56
1966,3281,2024-09-16 07:10:04,7959.14
1967,3282,2024-09-12 09:41:25,1677.83
1968,3284,2024-03-20 12:43:37,3688.2
1969,3286,2024-09-17 01:09:13,1354.85
1970,3287,2024-02-24 23:40:24,62426.82
1971,3288,2024-04-08 12:00:12,1109.25
1972,3289,2024-04-17 05:27:04,4958.37
1973,3291,2024-09-29 22:01:51,13752.47
1974,3294,2024-09-09 10:38:02,12490.8
1975,3295,2024-03-17 10:56:43,10574.58
1976,3296,2024-06-05 10:44:00,3694.11
1977,3297,2024-10-08 11:20:21,16580.46
1978,3298,2024-10-02 00:09:18,11181.9
1979,3300,2024-07-18 06:02:40,5949.54
1980,3311,2024-08-10 12:48:18,6102.92
1981,3312,2024-02-12 09:22:02,3738.61
1982,3313,2024-10-22 21:57:34,2167.46
1983,3314,2024-09-02 06:27:04,14964.5
1984,3315,2024-08-20 02:29:29,16010.29
1985,3316,2024-01-11 01:36:21,2217.87
1986,3317,2024-06-28 04:38:06,4279.51
1987,3318,2024-01-17 00:52:51,4319.6
1988,3322,2024-09-27 09:18:32,4772.42
1989,3323,2024-04-03 04:43:26,5207.55
1990,3324,2024-04-29 04:38:29,11523.86
1991,3327,2024-07-13 00:37:41,2508.66
1992,3328,2024-08-08 00:54:23,2294.54
1993,3330,2024-07-27 20:35:59,14957.35
1994,3333,2024-04-11 10:01:33,3240.94
1995,3334,2024-10-05 01:10:10,1576.98
1996,3335,2024-08-12 17:31:17,3176.02
1997,3336,2024-02-09 04:48:40,3651.72
1998,3337,2024-01-26 21:32:27,19919.74
1999,3338,2024-09-16 16:41:20,11297.58
2000,3339,2024-02-20 22:35:34,13804.76
2001,3340,2024-02-10 12:51:46,10280.21
2002,3344,2024-10-07 01:43:45,11517.46
2003,3345,2024-10-08 15:36:06,2645.79
2004,3346,2024-02-10 18:33:29,4110.33
2005,3348,2024-07-10 07:22:41,2016.41
2006,3349,2024-03-13 00:45:02,4066.59
2007,3351,2024-04-19 23:34:48,9096.95
2008,3352,2024-02-29 17:48:35,5547.62
2009,3354,2024-11-14 03:07:14,15999.82
2010,3355,2024-08-24 21:01:46,1759.4
2011,3356,2024-11-12 05:03:06,7709.55
2012,3357,2024-01-26 21:49:50,1598.03
2013,3358,2024-04-17 15:45:56,5349.5
2014,3359,2024-06-19 12:13:50,9569.15
2015,3360,2024-01-22 20:32:16,4051.93
2016,3363,2024-09-27 23:36:19,8070.85
2017,3366,2024-10-10 17:52:51,2071.94
2018,3367,2024-07-06 22:53:29,1099.57
2019,3368,2024-02-18 00:45:56,8113.84
2020,3370,2024-07-23 00:04:24,23614.33
2021,3371,2024-05-01 11:31:01,2005.32
2022,3372,2024-07-18 23:40:38,14764.41
2023,3373,2024-05-27 22:27:09,5110.65
2024,3376,2024-06-03 16:20:32,1477.16
2025,3377,2024-05-22 00:41:09,1775.16
2026,3378,2024-01-27 13:20:51,4985.09
2027,3379,2024-11-06 11:01:12,3415.17
2028,3380,2024-03-04 23:26:14,1507.76
2029,3381,2024-04-05 10:15:03,1069.95
2030,3382,2024-02-25 10:14:21,2293.77
2031,3383,2024-05-25 15:16:45,5851.35
2032,3384,2024-07-15 00:45:12,4886.54
2033,3387,2024-06-21 05:31:10,3130.31
2034,3390,2024-07-10 07:15:45,5894.05
2035,3393,2024-02-25 05:39:12,12531.79
2036,3398,2024-08-25 17:48:39,7007.34
2037,3403,2024-07-10 21:53:22,4406.44
2038,3406,2024-04-17 23:37:40,11330.63
2039,3408,2024-05-19 22:33:17,2071.72
2040,3409,2024-06-29 21:34:44,4014.12
2041,3410,2024-09-02 13:19:10,4101.14
2042,3411,2024-02-12 13:52:37,1614.44
2043,3412,2024-02-25 20:08:29,3368.13
2044,3414,2024-04-03 01:48:52,759.41
2045,3416,2024-03-13 22:18:31,27473.03
2046,3420,2024-09-18 00:39:27,2113.98
2047,3421,2024-07-08 03:28:16,20486.12
2048,3424,2024-08-16 00:12:26,5086.15
2049,3425,2024-03-01 22:22:17,8171.25
2050,3426,2024-07-15 01:10:20,3165.54
2051,3430,2024-04-03 11:05:52,5926.19
2052,3431,2024-04-29 06:30:36,8825.85
2053,3433,2024-04-02 16:52:33,8938.27
2054,3436,2024-09-07 00:55:39,9870.4
2055,3439,2024-10-20 19:47:16,3528.05
2056,3440,2024-11-22 18:03:28,3189.68
2057,3443,2024-06-17 01:50:20,1170.56
2058,3444,2024-06-15 22:16:52,7870.66
2059,3445,2024-08-09 22:05:43,13018.68
2060,3446,2024-09-28 08:13:30,21044.27
2061,3448,2024-08-08 06:41:35,6468.21
2062,3453,2024-06-16 11:27:41,2465.55
2063,3455,2024-02-08 11:53:27,1067.01
2064,3456,2024-10-27 08:31:20,12550.3
2065,3458,2024-09-07 14:33:11,975.89
2066,3460,2024-03-24 00:15:09,3617.2
2067,3461,2024-05-24 07:13:33,4016.33
2068,3462,2024-12-05 09:14:10,4616.95
2069,3463,2024-04-02 18:45:34,5075.71
2070,3464,2024-09-18 13:10:53,5565.45
2071,3465,2024-09-27 20:14:01,559.01
2072,3467,2024-10-20 00:04:52,4980.03
2073,3469,2024-01-18 21:47:51,660.75
2074,3470,2024-04-10 15:35:16,9499.52
2075,3471,2024-04-01 04:45:02,2982.11
2076,3472,2024-02-26 05:14:42,705.33
2077,3473,2024-08-09 23:30:55,2361.89
2078,3474,2024-03-20 00:52:54,2942.26
2079,3475,2024-10-24 07:51:08,14351.79
2080,3476,2024-07-05 07:42:01,5866.27
2081,3477,2024-05-09 01:07:28,6700.92
2082,3478,2024-04-05 05:00:56,14229.88
2083,3480,2024-07-01 15:05:48,4507.37
2084,3481,2024-07-03 14:59:27,9689.22
2085,3483,2024-07-17 18:47:24,9094.95
2086,3484,2024-06-23 00:53:49,1544.07
2087,3485,2024-01-28 19:03:19,18502.95
2088,3486,2024-08-03 16:21:26,1368.85
2089,3487,2024-11-04 02:03:41,11221.98
2090,3488,2024-05-02 21:42:06,1254.68
2091,3489,2024-06-28 20:52:06,8443.17
2092,3493,2024-04-10 19:10:04,26257.93
2093,3494,2024-10-14 18:03:43,4057.49
2094,3498,2024-05-05 14:13:51,3902.14
2095,3499,2024-07-25 02:20:33,8513.39
2096,3500,2024-11-17 14:52:50,3653.87
2097,3502,2024-06-15 04:48:00,25246.7
2098,3503,2024-04-24 06:34:03,5842.84
2099,3504,2024-03-16 12:01:41,3684.34
2100,3505,2024-03-12 02:17:23,3022.21
2101,3506,2024-04-07 02:56:15,2122.49
2102,3510,2024-05-24 02:27:04,2793.42
2103,3511,2024-08-05 18:56:16,3584.57
2104,3514,2024-05-11 07:47:14,3168.85
2105,3516,2024-10-26 22:25:08,2717.97
2106,3517,2024-07-15 21:29:34,32498.76
2107,3518,2024-09-09 18:04:58,1944.8
2108,3521,2024-03-11 13:26:50,5608.11
2109,3522,2024-05-21 09:12:26,8377.2
2110,3523,2024-04-13 05:11:57,8665.43
2111,3524,2024-02-03 18:40:07,4662.25
2112,3526,2024-07-27 00:20:41,3957.5
2113,3528,2024-07-01 18:43:54,7379.0
2114,3531,2024-06-12 15:57:35,6247.08
2115,3532,2024-06-17 16:55:01,3893.01
2116,3534,2024-09-09 15:06:13,1205.09
2117,3536,2024-10-04 02:23:49,3225.58
2118,3537,2024-11-17 23:07:29,1751.28
2119,3538,2024-10-25 14:42:07,2696.09
2120,3539,2024-03-05 19:49:25,5063.94
2121,3540,2024-07-21 08:39:52,6787.67
2122,3542,2024-04-17 18:32:40,24401.69
2123,3544,2024-02-08 19:31:44,3030.05
2124,3547,2024-10-07 05:06:38,9869.09
2125,3550,2024-05-20 18:41:10,6472.8
2126,3551,2024-11-17 22:31:10,15778.41
2127,3553,2024-03-27 18:01:09,8255.26
2128,3556,2024-06-29 12:43:02,1983.0
2129,3559,2024-02-24 22:57:39,1042.38
2130,3560,2024-06-21 15:15:47,6503.76
2131,3561,2024-02-10 20:53:27,3054.57
2132,3562,2024-06-19 17:23:02,2033.91
2133,3564,2024-02-12 03:41:25,1570.55
2134,3565,2024-08-20 09:45:34,5680.97
2135,3567,2024-03-05 00:42:47,19090.32
2136,3568,2024-08-29 16:51:21,3402.26
2137,3570,2024-10-05 11:55:36,8360.25
2138,3571,2024-08-22 10:03:29,4482.61
2139,3572,2024-01-30 12:13:34,1540.03
2140,3573,2024-07-30 06:44:18,9521.71
2141,3574,2024-01-14 23:00:46,1834.96
2142,3575,2024-11-02 23:54:12,5011.37
2143,3577,2024-09-16 12:55:09,3614.22
2144,3578,2024-10-21 11:08:15,10979.33
2145,3579,2024-06-09 00:38:24,1896.31
2146,3580,2024-10-19 22:07:21,6986.83
2147,3582,2024-08-20 06:07:40,2308.11
2148,3585,2024-01-08 17:53:48,3102.63
2149,3586,2024-03-09 17:46:14,186.48
2150,3587,2024-02-21 13:11:28,32302.14
2151,3588,2024-10-04 15:34:14,8066.71
2152,3591,2024-01-29 23:50:28,2463.62
2153,3593,2024-04-12 10:55:26,1786.14
2154,3597,2024-01-15 11:15:30,3146.09
2155,3599,2024-06-23 16:42:19,9369.28
2156,3600,2024-02-20 13:01:21,895.27
2157,3603,2024-05-18 12:23:04,4326.76
2158,3605,2024-04-02 14:56:00,24187.17
2159,3606,2024-10-25 12:50:57,1771.26
2160,3607,2024-09-19 12:07:28,5283.51
2161,3609,2024-03-12 06:30:16,35702.6
2162,3613,2024-06-11 09:26:45,8681.39
2163,3614,2024-10-05 13:52:33,5504.56
2164,3615,2024-07-24 14:58:24,7754.07
2165,3619,2024-10-08 17:43:26,3426.25
2166,3620,2024-10-31 16:28:45,15830.1
2167,3621,2024-06-01 06:07:24,3430.99
2168,3624,2024-03-24 04:14:46,842.81
2169,3627,2024-03-31 02:07:16,3455.86
2170,3628,2024-11-24 07:21:01,2058.92
2171,3629,2024-06-23 03:29:58,3815.88
2172,3631,2024-10-10 22:01:54,3892.57
2173,3635,2024-08-13 02:56:14,14438.89
2174,3637,2024-07-24 16:42:18,9189.01
2175,3638,2024-03-08 12:40:20,6228.8
2176,3639,2024-03-23 02:56:19,4901.76
2177,3641,2024-09-14 08:34:56,1895.1
2178,3643,2024-11-15 22:07:58,690.17
2179,3644,2024-08-25 01:52:35,5441.68
2180,3645,2024-10-16 00:44:27,10048.48
2181,3646,2024-09-24 18:16:17,4458.2
2182,3647,2024-08-26 17:16:42,3037.02
2183,3649,2024-05-03 04:00:29,7465.53
2184,3650,2024-08-28 03:15:57,4559.65
2185,3653,2024-06-16 23:51:43,22407.92
2186,3656,2024-06-04 02:20:37,14905.05
2187,3658,2024-03-14 20:48:12,11655.78
2188,3660,2024-05-10 18:43:09,9720.19
2189,3661,2024-10-17 14:12:23,1538.94
2190,3663,2024-02-14 15:56:23,8925.74
2191,3664,2024-04-07 01:57:40,6895.98
2192,3665,2024-05-23 14:17:04,8482.68
2193,3666,2024-01-17 01:35:04,7656.79
2194,3668,2024-06-28 15:24:29,7387.07
2195,3671,2024-07-07 11:20:09,55869.83
2196,3676,2024-03-16 16:12:53,4589.07
2197,3681,2024-06-02 15:08:29,11415.23
2198,3682,2024-04-08 05:43:32,3216.69
2199,3683,2024-04-25 17:14:30,10012.38
2200,3684,2024-06-27 07:49:22,11445.91
2201,3688,2024-04-24 05:53:52,6822.52
2202,3689,2024-09-23 17:18:30,22077.68
2203,3690,2024-10-22 03:42:49,2217.54
2204,3691,2024-05-06 12:59:52,3170.05
2205,3693,2024-01-04 02:04:59,5949.97
2206,3694,2024-03-18 09:46:44,10858.75
2207,3695,2024-03-28 23:27:15,5776.11
2208,3697,2024-06-18 18:14:08,15633.68
2209,3698,2024-05-15 07:03:10,2709.39
2210,3699,2024-03-16 06:44:36,1760.72
2211,3700,2024-07-18 13:06:05,6485.44
2212,3702,2024-08-26 21:40:16,4584.97
2213,3706,2024-04-03 19:00:15,8011.05
2214,3708,2024-03-16 15:28:33,4795.04
2215,3709,2024-01-20 20:36:55,3619.11
2216,3710,2024-04-12 18:06:12,4594.23
2217,3711,2024-08-20 08:38:15,5044.05
2218,3712,2024-10-23 10:33:06,3735.05
2219,3714,2024-02-17 13:03:12,4093.6
2220,3716,2024-06-11 10:34:31,3417.85
2221,3718,2024-07-07 19:10:09,10625.36
2222,3719,2024-01-23 12:32:39,5852.47
2223,3720,2024-10-08 13:48:55,37461.81
2224,3721,2024-05-01 02:42:05,5679.59
2225,3724,2024-02-28 04:24:04,2993.59
2226,3725,2024-04-12 07:45:12,54372.18
2227,3726,2024-03-17 03:02:41,7131.41
2228,3727,2024-07-24 06:56:52,11981.42
2229,3730,2024-05-14 22:49:07,8374.05
2230,3732,2024-06-27 16:40:38,8610.26
2231,3734,2024-07-09 00:27:16,7959.24
2232,3735,2024-05-31 14:15:43,1822.79
2233,3736,2024-12-06 16:13:05,6841.59
2234,3737,2024-02-29 01:39:50,1491.63
2235,3739,2024-05-02 18:30:34,4200.98
2236,3741,2024-03-22 15:44:55,2557.91
2237,3742,2024-02-15 20:19:38,6779.94
2238,3743,2024-03-26 22:41:47,6638.98
2239,3744,2024-02-19 12:33:52,7578.2
2240,3745,2024-06-22 10:26:50,6364.98
2241,3746,2024-02-20 00:56:36,2846.53
2242,3748,2024-03-29 10:07:11,3885.85
2243,3749,2024-04-21 16:17:40,11252.62
2244,3751,2024-07-07 15:00:48,12849.64
2245,3752,2024-09-03 19:18:07,1750.92
2246,3753,2024-12-05 08:24:36,1239.13
2247,3756,2024-05-20 08:46:40,2554.98
2248,3757,2024-03-05 21:41:27,12590.36
2249,3758,2024-06-22 03:30:31,14667.59
2250,3760,2024-12-08 16:59:33,2138.28
2251,3761,2024-07-11 10:12:48,6480.67
2252,3762,2024-06-14 02:04:36,25616.4
2253,3765,2024-10-05 17:51:54,7142.23
2254,3766,2024-10-21 05:50:40,17665.22
2255,3767,2024-07-02 05:30:17,12074.53
2256,3770,2024-04-05 13:56:36,2166.4
2257,3771,2024-10-21 20:14:09,4142.34
2258,3777,2024-06-03 21:04:52,5070.93
2259,3778,2024-02-26 16:11:11,5397.66
2260,3779,2024-05-11 13:38:12,11211.51
2261,3780,2024-07-04 07:08:41,7099.76
2262,3781,2024-11-10 05:25:48,349.82
2263,3782,2024-05-06 06:29:38,1507.86
2264,3783,2024-06-02 06:08:59,686.33
2265,3787,2024-09-23 23:45:47,5755.03
2266,3788,2024-11-01 14:48:53,6102.41
2267,3790,2024-11-07 11:19:13,6341.7
2268,3791,2024-09-22 17:23:55,2073.44
2269,3793,2024-09-24 14:35:42,9015.76
2270,3794,2024-08-06 03:06:07,9364.08
2271,3795,2024-04-28 02:03:30,1588.21
2272,3797,2024-05-09 00:44:02,1313.65
2273,3798,2024-06-14 11:40:24,4914.19
2274,3799,2024-07-30 01:53:44,24651.77
2275,3800,2024-05-26 07:01:19,22692.02
2276,3801,2024-10-21 10:56:24,8160.53
2277,3802,2024-06-17 14:01:43,2547.84
2278,3805,2024-08-15 22:54:04,10917.89
2279,3806,2024-02-20 21:09:09,3270.89
2280,3807,2024-08-24 18:22:58,2463.27
2281,3809,2024-07-24 02:22:45,713.68
2282,3810,2024-09-10 00:40:07,5389.16
2283,3811,2024-03-06 03:12:13,2788.11
2284,3813,2024-07-27 02:32:42,5360.36
2285,3814,2024-11-10 21:07:24,620.53
2286,3818,2024-07-09 18:05:56,5726.41
2287,3820,2024-01-18 14:19:26,551.14
2288,3822,2024-10-13 19:18:47,13084.01
2289,3826,2024-03-05 21:33:52,7861.26
2290,3830,2024-05-29 23:47:23,3824.57
2291,3831,2024-04-18 14:21:28,8155.5
2292,3832,2024-09-22 04:37:18,2038.02
2293,3833,2024-10-07 15:19:50,5245.56
2294,3834,2024-07-08 21:13:44,10049.69
2295,3835,2024-10-12 04:30:37,303.43
2296,3836,2024-08-30 22:22:48,3286.24
2297,3837,2024-07-08 20:02:37,4815.62
2298,3838,2024-10-10 05:30:29,4118.88
2299,3839,2024-07-22 14:25:27,18240.35
2300,3840,2024-10-01 22:31:26,1787.35
2301,3842,2024-09-05 07:00:54,2810.05
2302,3843,2024-01-17 21:40:39,876.31
2303,3845,2024-05-22 07:14:15,19134.69
2304,3847,2024-11-20 04:10:04,3937.65
2305,3848,2024-11-16 16:58:10,3312.41
2306,3849,2024-09-08 13:53:31,4688.02
2307,3850,2024-07-09 10:50:23,8713.36
2308,3852,2024-06-14 15:28:01,6718.55
2309,3853,2024-10-13 11:55:25,53268.25
2310,3855,2024-08-09 13:46:32,7394.87
2311,3856,2024-01-30 11:03:12,3233.37
2312,3858,2024-09-07 06:15:17,2965.43
2313,3861,2024-03-29 03:13:24,3451.34
2314,3862,2024-10-06 03:03:37,1272.0
2315,3866,2024-10-26 08:41:16,5094.3
2316,3868,2024-08-14 20:56:06,9947.95
2317,3869,2024-07-10 05:04:07,2829.83
2318,3871,2024-06-17 21:21:10,2376.44
2319,3872,2024-03-04 09:27:07,19232.38
2320,3873,2024-03-03 22:58:13,1361.26
2321,3874,2024-06-09 07:45:17,764.3
2322,3876,2024-11-05 09:45:14,1741.3
2323,3878,2024-04-11 16:09:11,1228.58
2324,3879,2024-05-04 21:33:11,6957.69
2325,3882,2024-07-31 10:32:09,3552.35
2326,3883,2024-08-14 09:54:29,4033.06
2327,3886,2024-04-27 11:11:13,13872.18
2328,3889,2024-07-27 11:33:45,2638.06
2329,3892,2024-06-26 09:39:47,9873.21
2330,3893,2024-01-18 18:49:38,19152.54
2331,3894,2024-03-31 05:04:13,3261.37
2332,3895,2024-04-26 16:58:20,9540.69
2333,3896,2024-10-13 05:47:15,3953.53
2334,3897,2024-08-14 12:36:44,11290.18
2335,3898,2024-03-16 04:53:05,1194.71
2336,3904,2024-06-28 18:42:46,1117.71
2337,3906,2024-12-13 08:26:27,3455.97
2338,3911,2024-07-16 09:50:55,2208.28
2339,3912,2024-10-21 13:32:17,3087.02
2340,3915,2024-06-07 17:17:36,4033.65
2341,3916,2024-06-29 21:26:43,9395.74
2342,3917,2024-08-17 13:02:57,3405.36
2343,3918,2024-09-06 19:01:02,2341.45
2344,3920,2024-07-26 19:55:38,3581.86
2345,3922,2024-09-07 13:51:22,2459.64
2346,3923,2024-01-29 09:47:22,2120.47
2347,3924,2024-08-24 21:25:16,1150.88
2348,3928,2024-04-05 15:35:03,5231.9
2349,3929,2024-03-30 03:10:32,2945.89
2350,3930,2024-08-06 11:22:02,11727.02
2351,3931,2024-07-20 14:54:13,1335.88
2352,3933,2024-02-05 08:25:52,3017.32
2353,3934,2024-03-07 01:58:18,25124.95
2354,3935,2024-08-24 21:21:21,2109.81
2355,3938,2024-08-23 23:06:59,3972.38
2356,3939,2024-07-18 13:01:06,1645.4
2357,3940,2024-05-14 02:51:05,1460.33
2358,3942,2024-11-21 22:46:50,19783.03
2359,3943,2024-10-19 08:42:46,5732.66
2360,3950,2024-05-28 16:49:38,5543.11
2361,3951,2024-09-25 09:21:03,1067.76
2362,3952,2024-02-10 19:49:31,6787.7
2363,3953,2024-02-08 23:51:25,13928.32
2364,3955,2024-08-11 01:04:23,13829.09
2365,3959,2024-05-24 01:19:23,8968.73
2366,3960,2024-03-12 11:24:34,1778.39
2367,3961,2024-05-14 03:53:08,6514.67
2368,3962,2024-03-26 08:22:59,8962.7
2369,3963,2024-11-08 14:58:49,977.5
2370,3965,2024-10-17 14:00:13,1791.57
2371,3966,2024-09-24 12:41:09,10930.82
2372,3968,2024-04-16 09:28:25,10812.32
2373,3969,2024-01-29 22:41:55,1219.6
2374,3972,2024-06-09 20:42:01,10051.92
2375,3973,2024-03-17 08:52:50,5354.93
2376,3974,2024-10-16 07:14:50,9925.95
2377,3975,2024-03-26 20:26:38,2776.46
2378,3977,2024-02-18 13:20:29,8783.81
2379,3983,2024-05-22 22:02:56,10503.31
2380,3984,2024-02-16 18:50:01,3582.44
2381,3985,2024-10-24 17:27:05,4993.92
2382,3986,2024-07-27 11:38:17,2741.69
2383,3987,2024-10-31 18:48:48,21730.56
2384,3988,2024-04-01 21:48:10,4410.55
2385,3989,2024-04-19 07:08:04,2143.46
2386,3990,2024-03-17 03:38:00,2580.55
2387,3991,2024-01-18 19:53:09,5508.75
2388,3992,2024-03-20 19:31:38,9681.75
2389,3993,2024-05-10 07:09:14,1476.98
2390,3995,2024-02-01 07:28:27,25923.21
2391,3997,2024-08-21 12:50:26,6488.64
2392,4000,2024-05-10 16:26:31,7478.67
2393,4001,2024-05-30 14:33:15,4503.14
2394,4002,2024-04-12 21:11:10,5000.7
2395,4003,2024-07-04 11:25:24,4300.75
2396,4004,2024-09-23 20:20:53,12283.55
2397,4005,2024-10-17 07:30:34,4879.82
2398,4006,2024-03-29 13:08:32,9802.03
